Timestamp,TagID,x(m),y(m),
2020-03-02T15:41:03.232406Z,42,243.654,318.622,
2020-03-02T15:41:03.270893Z,0,51.4369,53.7498,
2020-03-02T15:41:03.270952Z,1,251.803,51.3331,
2020-03-02T15:41:03.270963Z,2,57.144,254.463,
2020-03-02T15:41:03.270970Z,42,243.5,319,
2020-03-02T15:41:03.301668Z,0,51.3917,53.7452,
2020-03-02T15:41:03.301748Z,1,251.781,51.3608,
2020-03-02T15:41:03.301760Z,2,57.123,254.456,
2020-03-02T15:41:03.301769Z,42,243.75,319.25,
2020-03-02T15:41:03.332905Z,0,51.4378,53.7411,
2020-03-02T15:41:03.332970Z,1,251.8,51.3398,
2020-03-02T15:41:03.332980Z,2,57.1579,254.483,
2020-03-02T15:41:03.332987Z,42,243.75,319,
2020-03-02T15:41:03.370109Z,0,51.2421,53.6516,
2020-03-02T15:41:03.370174Z,1,251.789,51.3501,
2020-03-02T15:41:03.370185Z,2,57.1609,254.452,
2020-03-02T15:41:03.370193Z,42,243.75,319,
2020-03-02T15:41:03.401470Z,0,51.2157,53.6683,
2020-03-02T15:41:03.401512Z,1,251.797,51.3551,
2020-03-02T15:41:03.401524Z,2,57.1351,254.477,
2020-03-02T15:41:03.401535Z,42,243.76,319.359,
2020-03-02T15:41:03.432586Z,0,51.2321,53.6708,
2020-03-02T15:41:03.432626Z,1,251.78,51.3299,
2020-03-02T15:41:03.432639Z,2,57.169,254.453,
2020-03-02T15:41:03.432650Z,42,243.746,319.464,
2020-03-02T15:41:03.470633Z,0,51.4255,53.7632,
2020-03-02T15:41:03.470730Z,1,251.794,51.3607,
2020-03-02T15:41:03.470740Z,2,57.1472,254.46,
2020-03-02T15:41:03.470748Z,42,243.83,319.665,
2020-03-02T15:41:03.502950Z,0,51.3898,53.745,
2020-03-02T15:41:03.503066Z,1,251.79,51.3531,
2020-03-02T15:41:03.503086Z,2,57.1461,254.451,
2020-03-02T15:41:03.503099Z,42,243.713,319.725,
2020-03-02T15:41:03.534029Z,0,51.3974,53.7693,
2020-03-02T15:41:03.534138Z,1,251.787,51.3467,
2020-03-02T15:41:03.534159Z,2,57.1472,254.45,
2020-03-02T15:41:03.534173Z,42,243.641,319.87,
2020-03-02T15:41:03.571165Z,0,51.2084,53.6329,
2020-03-02T15:41:03.571234Z,1,251.803,51.3479,
2020-03-02T15:41:03.571250Z,2,57.1805,254.448,
2020-03-02T15:41:03.571258Z,42,243.689,320.003,
2020-03-02T15:41:03.603359Z,0,51.4141,53.7536,
2020-03-02T15:41:03.603445Z,1,251.788,51.3405,
2020-03-02T15:41:03.603458Z,2,57.1656,254.458,
2020-03-02T15:41:03.603466Z,42,243.65,320.111,
2020-03-02T15:41:03.633444Z,0,51.4156,53.7656,
2020-03-02T15:41:03.633585Z,1,251.782,51.3419,
2020-03-02T15:41:03.633608Z,2,57.1366,254.435,
2020-03-02T15:41:03.633621Z,42,243.63,320.264,
2020-03-02T15:41:03.670175Z,0,51.4249,53.7629,
2020-03-02T15:41:03.670233Z,1,251.798,51.3547,
2020-03-02T15:41:03.670248Z,2,57.1361,254.455,
2020-03-02T15:41:03.670256Z,42,243.5,320.75,
2020-03-02T15:41:03.700821Z,0,51.2459,53.6287,
2020-03-02T15:41:03.700861Z,1,251.805,51.3335,
2020-03-02T15:41:03.700875Z,2,57.1382,254.458,
2020-03-02T15:41:03.700882Z,42,243.677,320.695,
2020-03-02T15:41:03.732494Z,0,51.4113,53.7535,
2020-03-02T15:41:03.732547Z,1,251.79,51.3533,
2020-03-02T15:41:03.732559Z,2,57.1361,254.479,
2020-03-02T15:41:03.732569Z,42,243.75,321.25,
2020-03-02T15:41:03.770360Z,0,51.4228,53.761,
2020-03-02T15:41:03.770420Z,1,251.809,51.347,
2020-03-02T15:41:03.770432Z,2,57.1656,254.46,
2020-03-02T15:41:03.770443Z,42,243.75,321.25,
2020-03-02T15:41:03.802416Z,0,51.4413,53.751,
2020-03-02T15:41:03.802509Z,1,251.797,51.3479,
2020-03-02T15:41:03.802524Z,2,57.146,254.476,
2020-03-02T15:41:03.802535Z,42,243.64,321.322,
2020-03-02T15:41:03.833891Z,0,51.425,53.7613,
2020-03-02T15:41:03.833971Z,1,251.778,51.3495,
2020-03-02T15:41:03.833989Z,2,57.1708,254.443,
2020-03-02T15:41:03.834002Z,42,243.634,321.48,
2020-03-02T15:41:03.871737Z,0,51.428,53.7829,
2020-03-02T15:41:03.871806Z,1,251.787,51.3272,
2020-03-02T15:41:03.871821Z,2,57.1363,254.458,
2020-03-02T15:41:03.871833Z,42,243.645,321.743,
2020-03-02T15:41:03.900757Z,0,51.4276,53.7765,
2020-03-02T15:41:03.900857Z,1,251.791,51.346,
2020-03-02T15:41:03.900867Z,2,57.1243,254.454,
2020-03-02T15:41:03.900875Z,42,243.667,322.029,
2020-03-02T15:41:03.932722Z,0,51.3907,53.769,
2020-03-02T15:41:03.932802Z,1,251.788,51.3589,
2020-03-02T15:41:03.932812Z,2,57.1941,254.464,
2020-03-02T15:41:03.932820Z,42,243.75,322,
2020-03-02T15:41:03.970147Z,0,51.3977,53.7669,
2020-03-02T15:41:03.970202Z,1,251.775,51.3486,
2020-03-02T15:41:03.970213Z,2,57.2162,254.47,
2020-03-02T15:41:03.970221Z,42,243.736,322.36,
2020-03-02T15:41:04.001449Z,0,51.3888,53.752,
2020-03-02T15:41:04.001542Z,1,251.793,51.3392,
2020-03-02T15:41:04.001555Z,2,57.1394,254.462,
2020-03-02T15:41:04.001564Z,42,243.25,322.5,
2020-03-02T15:41:04.032317Z,0,51.4023,53.7666,
2020-03-02T15:41:04.032351Z,1,251.775,51.3522,
2020-03-02T15:41:04.032359Z,2,57.1737,254.457,
2020-03-02T15:41:04.032366Z,42,243.72,322.663,
2020-03-02T15:41:04.069856Z,0,51.4282,53.7509,
2020-03-02T15:41:04.069917Z,1,251.775,51.35,
2020-03-02T15:41:04.069927Z,2,57.1508,254.475,
2020-03-02T15:41:04.069935Z,42,243.657,322.902,
2020-03-02T15:41:04.101155Z,0,51.4177,53.7596,
2020-03-02T15:41:04.101196Z,1,251.797,51.3545,
2020-03-02T15:41:04.101205Z,2,57.1383,254.466,
2020-03-02T15:41:04.101212Z,42,243.596,323.078,
2020-03-02T15:41:04.132376Z,0,51.4234,53.7168,
2020-03-02T15:41:04.132408Z,1,251.798,51.3345,
2020-03-02T15:41:04.132417Z,2,57.1714,254.489,
2020-03-02T15:41:04.132425Z,42,243.623,323.305,
2020-03-02T15:41:04.170307Z,0,51.423,53.7678,
2020-03-02T15:41:04.170366Z,1,251.803,51.3471,
2020-03-02T15:41:04.170376Z,2,57.1297,254.46,
2020-03-02T15:41:04.170384Z,42,243.631,323.51,
2020-03-02T15:41:04.200760Z,0,51.1978,53.6536,
2020-03-02T15:41:04.200798Z,1,251.794,51.3455,
2020-03-02T15:41:04.200807Z,2,57.1558,254.474,
2020-03-02T15:41:04.200814Z,42,243.5,324,
2020-03-02T15:41:04.232487Z,0,51.4231,53.7564,
2020-03-02T15:41:04.232526Z,1,251.799,51.3476,
2020-03-02T15:41:04.232538Z,2,57.1383,254.467,
2020-03-02T15:41:04.232617Z,42,243.75,324.25,
2020-03-02T15:41:04.272634Z,0,51.422,53.7771,
2020-03-02T15:41:04.272749Z,1,251.802,51.3389,
2020-03-02T15:41:04.272771Z,2,57.1361,254.473,
2020-03-02T15:41:04.272790Z,42,243.727,324.206,
2020-03-02T15:41:04.301480Z,0,51.4066,53.7739,
2020-03-02T15:41:04.301558Z,1,251.786,51.3609,
2020-03-02T15:41:04.301569Z,2,57.1956,254.466,
2020-03-02T15:41:04.301577Z,42,243.764,324.355,
2020-03-02T15:41:04.333816Z,0,51.2501,53.6472,
2020-03-02T15:41:04.333903Z,1,251.792,51.3326,
2020-03-02T15:41:04.333915Z,2,57.1607,254.462,
2020-03-02T15:41:04.333923Z,42,243.596,324.51,
2020-03-02T15:41:04.364542Z,0,51.3895,53.7848,
2020-03-02T15:41:04.364578Z,1,251.786,51.3585,
2020-03-02T15:41:04.364586Z,2,57.1471,254.451,
2020-03-02T15:41:04.364594Z,42,243.646,324.817,
2020-03-02T15:41:04.402852Z,0,51.2,53.6315,
2020-03-02T15:41:04.402950Z,1,251.806,51.3422,
2020-03-02T15:41:04.402964Z,2,57.1561,254.442,
2020-03-02T15:41:04.402971Z,42,243.684,325.006,
2020-03-02T15:41:04.432525Z,0,51.4245,53.7609,
2020-03-02T15:41:04.432565Z,1,251.775,51.3512,
2020-03-02T15:41:04.432575Z,2,57.19,254.476,
2020-03-02T15:41:04.432583Z,42,243.75,325.5,
2020-03-02T15:41:04.464969Z,0,51.2321,53.6365,
2020-03-02T15:41:04.465017Z,1,251.793,51.3357,
2020-03-02T15:41:04.465026Z,2,57.1852,254.444,
2020-03-02T15:41:04.465034Z,42,243.5,325.75,
2020-03-02T15:41:04.501674Z,0,51.2518,53.6236,
2020-03-02T15:41:04.501746Z,1,251.817,51.3507,
2020-03-02T15:41:04.501756Z,2,57.1846,254.466,
2020-03-02T15:41:04.501773Z,42,243.738,325.666,
2020-03-02T15:41:04.533100Z,0,51.3896,53.7388,
2020-03-02T15:41:04.533151Z,1,251.767,51.3322,
2020-03-02T15:41:04.533160Z,2,57.1641,254.462,
2020-03-02T15:41:04.533168Z,42,243.72,325.871,
2020-03-02T15:41:04.564349Z,0,51.4306,53.7853,
2020-03-02T15:41:04.564383Z,1,251.808,51.3546,
2020-03-02T15:41:04.564392Z,2,57.1555,254.459,
2020-03-02T15:41:04.564400Z,42,243.657,325.982,
2020-03-02T15:41:04.600885Z,0,51.4154,53.7434,
2020-03-02T15:41:04.600993Z,1,251.796,51.3411,
2020-03-02T15:41:04.601012Z,2,57.1487,254.464,
2020-03-02T15:41:04.601025Z,42,243.639,326.142,
2020-03-02T15:41:04.633243Z,0,51.3994,53.7567,
2020-03-02T15:41:04.633365Z,1,251.782,51.3585,
2020-03-02T15:41:04.633376Z,2,57.1735,254.445,
2020-03-02T15:41:04.633384Z,42,243.74,326.417,
2020-03-02T15:41:04.664154Z,0,51.4014,53.7522,
2020-03-02T15:41:04.664188Z,1,251.805,51.3358,
2020-03-02T15:41:04.664197Z,2,57.1741,254.457,
2020-03-02T15:41:04.664204Z,42,243.633,326.641,
2020-03-02T15:41:04.732246Z,0,51.4188,53.735,
2020-03-02T15:41:04.732277Z,1,251.769,51.3508,
2020-03-02T15:41:04.732285Z,2,57.1556,254.454,
2020-03-02T15:41:04.732292Z,42,243.75,327,
2020-03-02T15:41:04.764283Z,0,51.4176,53.7726,
2020-03-02T15:41:04.764317Z,1,251.77,51.3494,
2020-03-02T15:41:04.764325Z,2,57.1306,254.445,
2020-03-02T15:41:04.764333Z,42,243.679,327.279,
2020-03-02T15:41:04.800942Z,0,51.4285,53.7586,
2020-03-02T15:41:04.801018Z,1,251.804,51.3491,
2020-03-02T15:41:04.801031Z,2,57.1471,254.45,
2020-03-02T15:41:04.801041Z,42,243.821,327.416,
2020-03-02T15:41:04.832400Z,0,51.3995,53.7634,
2020-03-02T15:41:04.832465Z,1,251.822,51.3303,
2020-03-02T15:41:04.832474Z,2,57.1424,254.475,
2020-03-02T15:41:04.832481Z,42,243.835,327.654,
2020-03-02T15:41:04.864623Z,0,51.4375,53.7661,
2020-03-02T15:41:04.864657Z,1,251.798,51.3378,
2020-03-02T15:41:04.864666Z,2,57.1447,254.468,
2020-03-02T15:41:04.864673Z,42,243.63,327.706,
2020-03-02T15:41:04.901221Z,0,51.3863,53.7646,
2020-03-02T15:41:04.901301Z,1,251.8,51.3544,
2020-03-02T15:41:04.901311Z,2,57.1537,254.438,
2020-03-02T15:41:04.901319Z,42,243.637,327.974,
2020-03-02T15:41:04.932441Z,0,51.419,53.7476,
2020-03-02T15:41:04.932476Z,1,251.783,51.3293,
2020-03-02T15:41:04.932485Z,2,57.1957,254.476,
2020-03-02T15:41:04.932497Z,42,243.64,328.076,
2020-03-02T15:41:04.964361Z,0,51.4194,53.7687,
2020-03-02T15:41:04.964398Z,1,251.786,51.3656,
2020-03-02T15:41:04.964408Z,2,57.1376,254.464,
2020-03-02T15:41:04.964415Z,42,243.75,328.5,
2020-03-02T15:41:05.001811Z,0,51.3994,53.7669,
2020-03-02T15:41:05.001928Z,1,251.776,51.3394,
2020-03-02T15:41:05.001942Z,2,57.1425,254.466,
2020-03-02T15:41:05.001950Z,42,243.25,328.75,
2020-03-02T15:41:05.032566Z,0,51.1985,53.6142,
2020-03-02T15:41:05.032600Z,1,251.781,51.3445,
2020-03-02T15:41:05.032608Z,2,57.1732,254.496,
2020-03-02T15:41:05.032616Z,42,243.686,328.747,
2020-03-02T15:41:05.064334Z,0,51.4279,53.7552,
2020-03-02T15:41:05.064369Z,1,251.784,51.3286,
2020-03-02T15:41:05.064378Z,2,57.1592,254.456,
2020-03-02T15:41:05.064386Z,42,243.797,329.044,
2020-03-02T15:41:05.102871Z,0,51.207,53.658,
2020-03-02T15:41:05.102993Z,1,251.781,51.3435,
2020-03-02T15:41:05.103022Z,2,57.132,254.457,
2020-03-02T15:41:05.103034Z,42,243.761,329.195,
2020-03-02T15:41:05.133144Z,0,51.4103,53.7298,
2020-03-02T15:41:05.133210Z,1,251.813,51.333,
2020-03-02T15:41:05.133223Z,2,57.128,254.445,
2020-03-02T15:41:05.133235Z,42,243.644,329.333,
2020-03-02T15:41:05.165927Z,0,51.2147,53.6336,
2020-03-02T15:41:05.166028Z,1,251.784,51.3446,
2020-03-02T15:41:05.166049Z,2,57.183,254.47,
2020-03-02T15:41:05.166061Z,42,243.634,329.636,
2020-03-02T15:41:05.202314Z,0,51.3886,53.767,
2020-03-02T15:41:05.202429Z,1,251.801,51.3362,
2020-03-02T15:41:05.202458Z,2,57.1466,254.445,
2020-03-02T15:41:05.202473Z,42,243.675,329.749,
2020-03-02T15:41:05.232961Z,0,51.4067,53.766,
2020-03-02T15:41:05.233044Z,1,251.811,51.3337,
2020-03-02T15:41:05.233057Z,2,57.1517,254.444,
2020-03-02T15:41:05.233066Z,42,243.693,330.055,
2020-03-02T15:41:05.265786Z,0,51.423,53.7578,
2020-03-02T15:41:05.265872Z,1,251.784,51.3426,
2020-03-02T15:41:05.265894Z,2,57.1341,254.444,
2020-03-02T15:41:05.265910Z,42,243.75,330.5,
2020-03-02T15:41:05.302170Z,0,51.401,53.7653,
2020-03-02T15:41:05.302255Z,1,251.803,51.3365,
2020-03-02T15:41:05.302268Z,2,57.1562,254.485,
2020-03-02T15:41:05.302278Z,42,243.25,330.5,
2020-03-02T15:41:05.332761Z,0,51.4219,53.7481,
2020-03-02T15:41:05.332901Z,1,251.789,51.3348,
2020-03-02T15:41:05.332919Z,2,57.1531,254.46,
2020-03-02T15:41:05.332927Z,42,243.63,330.768,
2020-03-02T15:41:05.364387Z,0,51.4128,53.7632,
2020-03-02T15:41:05.364430Z,1,251.79,51.35,
2020-03-02T15:41:05.364438Z,2,57.1521,254.468,
2020-03-02T15:41:05.364446Z,42,243.623,330.981,
2020-03-02T15:41:05.401206Z,0,51.4056,53.7634,
2020-03-02T15:41:05.401281Z,1,251.798,51.3315,
2020-03-02T15:41:05.401292Z,2,57.146,254.468,
2020-03-02T15:41:05.401299Z,42,243.5,331.25,
2020-03-02T15:41:05.432360Z,0,51.4258,53.746,
2020-03-02T15:41:05.432393Z,1,251.76,51.3592,
2020-03-02T15:41:05.432401Z,2,57.1271,254.472,
2020-03-02T15:41:05.432409Z,42,243.5,332,
2020-03-02T15:41:05.465046Z,0,51.4213,53.7788,
2020-03-02T15:41:05.465083Z,1,251.794,51.3416,
2020-03-02T15:41:05.465092Z,2,57.1836,254.469,
2020-03-02T15:41:05.465099Z,42,243.5,332,
2020-03-02T15:41:05.496737Z,0,51.4173,53.7417,
2020-03-02T15:41:05.496771Z,1,251.792,51.3306,
2020-03-02T15:41:05.496779Z,2,57.1245,254.46,
2020-03-02T15:41:05.496786Z,42,243.5,332.25,
2020-03-02T15:41:05.532679Z,0,51.4179,53.7725,
2020-03-02T15:41:05.532798Z,1,251.777,51.3486,
2020-03-02T15:41:05.532808Z,2,57.1256,254.446,
2020-03-02T15:41:05.532816Z,42,243.631,332.384,
2020-03-02T15:41:05.564383Z,0,51.2149,53.6588,
2020-03-02T15:41:05.564417Z,1,251.784,51.3448,
2020-03-02T15:41:05.564425Z,2,57.1429,254.462,
2020-03-02T15:41:05.564432Z,42,243.638,332.663,
2020-03-02T15:41:05.596425Z,0,51.3939,53.742,
2020-03-02T15:41:05.596468Z,1,251.791,51.3401,
2020-03-02T15:41:05.596478Z,2,57.1631,254.449,
2020-03-02T15:41:05.596486Z,42,243.709,332.879,
2020-03-02T15:41:05.632881Z,0,51.4042,53.7592,
2020-03-02T15:41:05.632971Z,1,251.793,51.3501,
2020-03-02T15:41:05.632992Z,2,57.1663,254.478,
2020-03-02T15:41:05.633002Z,42,243.75,333.5,
2020-03-02T15:41:05.696528Z,0,51.3972,53.7584,
2020-03-02T15:41:05.696562Z,1,251.794,51.3281,
2020-03-02T15:41:05.696570Z,2,57.1961,254.451,
2020-03-02T15:41:05.696577Z,42,243.746,333.776,
2020-03-02T15:41:05.732678Z,0,51.3967,53.7578,
2020-03-02T15:41:05.732717Z,1,251.796,51.3534,
2020-03-02T15:41:05.732752Z,2,57.2472,254.376,
2020-03-02T15:41:05.732761Z,42,243.648,334.052,
2020-03-02T15:41:05.764592Z,0,51.3941,53.7601,
2020-03-02T15:41:05.764628Z,1,251.796,51.3347,
2020-03-02T15:41:05.764637Z,2,57.1316,254.441,
2020-03-02T15:41:05.764695Z,42,243.5,334.25,
2020-03-02T15:41:05.797005Z,0,51.4112,53.7661,
2020-03-02T15:41:05.797043Z,1,251.785,51.3513,
2020-03-02T15:41:05.797053Z,2,57.1283,254.454,
2020-03-02T15:41:05.797061Z,42,243.664,334.649,
2020-03-02T15:41:05.832653Z,0,51.4097,53.7675,
2020-03-02T15:41:05.832690Z,1,251.827,51.3428,
2020-03-02T15:41:05.832700Z,2,57.1446,254.475,
2020-03-02T15:41:05.832707Z,42,243.5,335.25,
2020-03-02T15:41:05.864437Z,0,51.416,53.7657,
2020-03-02T15:41:05.864471Z,1,251.786,51.355,
2020-03-02T15:41:05.864480Z,2,57.1371,254.438,
2020-03-02T15:41:05.864487Z,42,243.5,335.25,
2020-03-02T15:41:05.933791Z,0,51.2357,53.6295,
2020-03-02T15:41:05.933918Z,1,251.765,51.3347,
2020-03-02T15:41:05.933939Z,2,57.112,254.46,
2020-03-02T15:41:05.933948Z,42,243.817,335.653,
2020-03-02T15:41:05.964981Z,0,51.4108,53.7302,
2020-03-02T15:41:05.965031Z,1,251.793,51.3573,
2020-03-02T15:41:05.965044Z,2,57.1638,254.477,
2020-03-02T15:41:05.965055Z,42,243.651,335.878,
2020-03-02T15:41:05.996938Z,0,51.4244,53.7532,
2020-03-02T15:41:05.996973Z,1,251.792,51.3597,
2020-03-02T15:41:05.996981Z,2,57.1496,254.457,
2020-03-02T15:41:05.996989Z,42,243.75,336.25,
2020-03-02T15:41:06.032421Z,0,51.4213,53.7245,
2020-03-02T15:41:06.032464Z,1,251.798,51.3303,
2020-03-02T15:41:06.032473Z,2,57.1548,254.479,
2020-03-02T15:41:06.032480Z,42,243.25,336.75,
2020-03-02T15:41:06.065361Z,0,51.4243,53.7538,
2020-03-02T15:41:06.065408Z,1,251.794,51.3548,
2020-03-02T15:41:06.065421Z,2,57.1283,254.461,
2020-03-02T15:41:06.065432Z,42,243.789,336.844,
2020-03-02T15:41:06.097270Z,0,51.4138,53.7518,
2020-03-02T15:41:06.097317Z,1,251.802,51.3389,
2020-03-02T15:41:06.097331Z,2,57.1388,254.44,
2020-03-02T15:41:06.097343Z,42,243.755,337.103,
2020-03-02T15:41:06.132702Z,0,51.3977,53.7603,
2020-03-02T15:41:06.132741Z,1,251.789,51.3573,
2020-03-02T15:41:06.132757Z,2,57.1375,254.454,
2020-03-02T15:41:06.132771Z,42,244,337.25,
2020-03-02T15:41:06.164481Z,0,51.3973,53.7622,
2020-03-02T15:41:06.164514Z,1,251.817,51.3379,
2020-03-02T15:41:06.164523Z,2,57.1633,254.468,
2020-03-02T15:41:06.164530Z,42,243.753,337.643,
2020-03-02T15:41:06.232693Z,0,51.4056,53.7611,
2020-03-02T15:41:06.232733Z,1,251.793,51.3317,
2020-03-02T15:41:06.232744Z,2,57.1632,254.466,
2020-03-02T15:41:06.232752Z,42,243.75,338,
2020-03-02T15:41:06.296976Z,0,51.3976,53.7214,
2020-03-02T15:41:06.297010Z,1,251.777,51.3346,
2020-03-02T15:41:06.297019Z,2,57.1543,254.456,
2020-03-02T15:41:06.297026Z,42,243.816,338.678,
2020-03-02T15:41:06.333032Z,0,51.4098,53.7645,
2020-03-02T15:41:06.333172Z,1,251.807,51.3453,
2020-03-02T15:41:06.333185Z,2,57.1601,254.466,
2020-03-02T15:41:06.333193Z,42,243.645,338.977,
2020-03-02T15:41:06.364375Z,0,51.4071,53.7731,
2020-03-02T15:41:06.364408Z,1,251.795,51.342,
2020-03-02T15:41:06.364417Z,2,57.1429,254.468,
2020-03-02T15:41:06.364424Z,42,243.75,339.5,
2020-03-02T15:41:06.396360Z,0,51.4087,53.7497,
2020-03-02T15:41:06.396396Z,1,251.788,51.3359,
2020-03-02T15:41:06.396405Z,2,57.1359,254.484,
2020-03-02T15:41:06.396412Z,42,243.769,339.622,
2020-03-02T15:41:06.432731Z,0,51.4341,53.746,
2020-03-02T15:41:06.432800Z,1,251.791,51.3567,
2020-03-02T15:41:06.432811Z,2,57.1436,254.463,
2020-03-02T15:41:06.432820Z,42,243.745,339.842,
2020-03-02T15:41:06.464292Z,0,51.4112,53.7511,
2020-03-02T15:41:06.464326Z,1,251.783,51.3452,
2020-03-02T15:41:06.464335Z,2,57.1421,254.46,
2020-03-02T15:41:06.464342Z,42,243.741,340.112,
2020-03-02T15:41:06.532580Z,0,51.3786,53.7414,
2020-03-02T15:41:06.532650Z,1,251.785,51.35,
2020-03-02T15:41:06.532660Z,2,57.1429,254.45,
2020-03-02T15:41:06.532667Z,42,243.721,340.428,
2020-03-02T15:41:06.564334Z,0,51.2385,53.6129,
2020-03-02T15:41:06.564368Z,1,251.791,51.3504,
2020-03-02T15:41:06.564376Z,2,57.1208,254.476,
2020-03-02T15:41:06.564384Z,42,243.691,340.817,
2020-03-02T15:41:06.597086Z,0,51.4215,53.7705,
2020-03-02T15:41:06.597120Z,1,251.769,51.3517,
2020-03-02T15:41:06.597128Z,2,57.1588,254.47,
2020-03-02T15:41:06.597135Z,42,243.731,341.125,
2020-03-02T15:41:06.664641Z,0,51.2553,53.6469,
2020-03-02T15:41:06.664680Z,1,251.786,51.3365,
2020-03-02T15:41:06.664694Z,2,57.1377,254.441,
2020-03-02T15:41:06.664704Z,42,243.752,341.679,
2020-03-02T15:41:06.697709Z,0,51.426,53.74,
2020-03-02T15:41:06.697753Z,1,251.798,51.3272,
2020-03-02T15:41:06.697767Z,2,57.1303,254.409,
2020-03-02T15:41:06.697779Z,42,243.759,341.85,
2020-03-02T15:41:06.728081Z,0,51.4043,53.7585,
2020-03-02T15:41:06.728113Z,1,251.804,51.3582,
2020-03-02T15:41:06.728122Z,2,57.1392,254.474,
2020-03-02T15:41:06.728129Z,42,243.736,342.196,
2020-03-02T15:41:06.764909Z,0,51.221,53.5993,
2020-03-02T15:41:06.764963Z,1,251.771,51.3476,
2020-03-02T15:41:06.764972Z,2,57.1843,254.464,
2020-03-02T15:41:06.764979Z,42,243.752,342.465,
2020-03-02T15:41:06.796451Z,0,51.2374,53.6579,
2020-03-02T15:41:06.796487Z,1,251.81,51.349,
2020-03-02T15:41:06.796495Z,2,57.1262,254.452,
2020-03-02T15:41:06.796502Z,42,243.754,342.723,
2020-03-02T15:41:06.828899Z,0,51.4027,53.7446,
2020-03-02T15:41:06.829128Z,1,251.784,51.3337,
2020-03-02T15:41:06.829141Z,2,57.1684,254.471,
2020-03-02T15:41:06.829149Z,42,243.8,342.976,
2020-03-02T15:41:06.864806Z,0,51.4164,53.7746,
2020-03-02T15:41:06.864841Z,1,251.789,51.3348,
2020-03-02T15:41:06.864850Z,2,57.1657,254.466,
2020-03-02T15:41:06.864857Z,42,243.836,343.235,
2020-03-02T15:41:06.928649Z,0,51.3964,53.7616,
2020-03-02T15:41:06.928698Z,1,251.778,51.3356,
2020-03-02T15:41:06.928707Z,2,57.1354,254.438,
2020-03-02T15:41:06.928715Z,42,243.721,343.627,
2020-03-02T15:41:06.964316Z,0,51.4224,53.7423,
2020-03-02T15:41:06.964351Z,1,251.804,51.3403,
2020-03-02T15:41:06.964360Z,2,57.1458,254.479,
2020-03-02T15:41:06.964367Z,42,243.728,343.943,
2020-03-02T15:41:06.996893Z,0,51.4021,53.7438,
2020-03-02T15:41:06.996926Z,1,251.799,51.3628,
2020-03-02T15:41:06.996935Z,2,57.1377,254.478,
2020-03-02T15:41:06.996942Z,42,243.793,344.395,
2020-03-02T15:41:07.028313Z,0,51.4191,53.7613,
2020-03-02T15:41:07.028356Z,1,251.784,51.3401,
2020-03-02T15:41:07.028365Z,2,57.2176,254.369,
2020-03-02T15:41:07.028372Z,42,243.75,344.75,
2020-03-02T15:41:07.064596Z,0,51.4183,53.7685,
2020-03-02T15:41:07.064630Z,1,251.788,51.3525,
2020-03-02T15:41:07.064639Z,2,57.1302,254.475,
2020-03-02T15:41:07.064647Z,42,243.759,344.839,
2020-03-02T15:41:07.096521Z,0,51.4201,53.7438,
2020-03-02T15:41:07.096554Z,1,251.783,51.3229,
2020-03-02T15:41:07.096563Z,2,57.1392,254.471,
2020-03-02T15:41:07.096570Z,42,243.78,345.006,
2020-03-02T15:41:07.128552Z,0,51.2172,53.6277,
2020-03-02T15:41:07.128590Z,1,251.807,51.3435,
2020-03-02T15:41:07.128599Z,2,57.1394,254.476,
2020-03-02T15:41:07.128606Z,42,243.754,345.258,
2020-03-02T15:41:07.164466Z,0,51.4194,53.7577,
2020-03-02T15:41:07.164499Z,1,251.784,51.3411,
2020-03-02T15:41:07.164513Z,2,57.117,254.444,
2020-03-02T15:41:07.164520Z,42,243.732,345.587,
2020-03-02T15:41:07.196409Z,0,51.4139,53.7514,
2020-03-02T15:41:07.196441Z,1,251.79,51.3487,
2020-03-02T15:41:07.196450Z,2,57.15,254.47,
2020-03-02T15:41:07.196457Z,42,243.783,345.907,
2020-03-02T15:41:07.228350Z,0,51.4295,53.7396,
2020-03-02T15:41:07.228384Z,1,251.775,51.3541,
2020-03-02T15:41:07.228392Z,2,57.1447,254.453,
2020-03-02T15:41:07.228399Z,42,243.863,346.216,
2020-03-02T15:41:07.264656Z,0,51.4362,53.748,
2020-03-02T15:41:07.264692Z,1,251.792,51.3439,
2020-03-02T15:41:07.264700Z,2,57.1373,254.47,
2020-03-02T15:41:07.264708Z,42,243.86,346.472,
2020-03-02T15:41:07.296343Z,0,51.4025,53.7266,
2020-03-02T15:41:07.296377Z,1,251.796,51.3405,
2020-03-02T15:41:07.296385Z,2,57.1291,254.432,
2020-03-02T15:41:07.296392Z,42,243.866,346.635,
2020-03-02T15:41:07.364454Z,0,51.413,53.7511,
2020-03-02T15:41:07.364487Z,1,251.785,51.3436,
2020-03-02T15:41:07.364501Z,2,57.1514,254.471,
2020-03-02T15:41:07.364509Z,42,243.748,347.323,
2020-03-02T15:41:07.428490Z,0,51.2216,53.6282,
2020-03-02T15:41:07.428537Z,1,251.788,51.3478,
2020-03-02T15:41:07.428547Z,2,57.1417,254.47,
2020-03-02T15:41:07.428554Z,42,243.872,348.107,
2020-03-02T15:41:07.464894Z,0,51.4183,53.7475,
2020-03-02T15:41:07.464938Z,1,251.798,51.3269,
2020-03-02T15:41:07.464953Z,2,57.1677,254.474,
