Timestamp,x(m),y(m),Theta(rad),
2020-03-10T17:00:28.783218+00:00,-0.13742792427284756,-0.09785980662521089,-1.9719442129135132,
2020-03-10T17:00:28.830256+00:00,-0.1384158661431968,-0.10019010259405202,-1.971619725227356,
2020-03-10T17:00:28.890122+00:00,-0.13912602845818034,-0.10186840524330677,-1.9705666303634644,
2020-03-10T17:00:28.930662+00:00,-0.14007947677358265,-0.10413084461764259,-1.968703269958496,
2020-03-10T17:00:28.981933+00:00,-0.1407363230979631,-0.10569428465984952,-1.9683644771575928,
2020-03-10T17:00:29.034911+00:00,-0.1413925834082664,-0.10725797077430752,-1.967953681945801,
2020-03-10T17:00:29.081460+00:00,-0.14237213845093732,-0.109591804607288,-1.9684176445007322,
2020-03-10T17:00:29.125787+00:00,-0.14302808782320994,-0.11115562118235148,-1.9675028324127197,
2020-03-10T17:00:29.195121+00:00,-0.14370241988063734,-0.11276662078674776,-1.9669302701950073,
2020-03-10T17:00:29.227683+00:00,-0.14469869203502697,-0.11514833552554715,-1.9670270681381226,
2020-03-10T17:00:29.277774+00:00,-0.14537186760917475,-0.11675981872291846,-1.965970516204834,
2020-03-10T17:00:29.336857+00:00,-0.14606383731151792,-0.11841831141703646,-1.9661608934402466,
2020-03-10T17:00:29.385367+00:00,-0.14707744961302857,-0.12084764328251842,-1.965989351272583,
2020-03-10T17:00:29.430071+00:00,-0.14774093281962328,-0.12243574499776097,-1.9670885801315308,
2020-03-10T17:00:29.490852+00:00,-0.14845341474595491,-0.12414052981502445,-1.9662394523620603,
2020-03-10T17:00:29.532123+00:00,-0.1494473993034607,-0.12652320016613608,-1.9657973051071167,
2020-03-10T17:00:29.591839+00:00,-0.1500899290844107,-0.12806519349872458,-1.965413570404053,
2020-03-10T17:00:29.636478+00:00,-0.15107243718518393,-0.13042522592925962,-1.9651556015014648,
2020-03-10T17:00:29.691586+00:00,-0.15169511346608655,-0.13192065168364364,-1.9655431509017944,
2020-03-10T17:00:29.733295+00:00,-0.15236694235010764,-0.1335326967821549,-1.9657833576202393,
2020-03-10T17:00:29.782794+00:00,-0.15300049112516745,-0.1350510120544849,-1.9664210081100462,
2020-03-10T17:00:29.827618+00:00,-0.15400456609499505,-0.1374568977709404,-1.9659029245376587,
2020-03-10T17:00:29.888968+00:00,-0.1546665627822565,-0.13904561971308269,-1.9653033018112183,
2020-03-10T17:00:29.932266+00:00,-0.15530872030913132,-0.14058776810666646,-1.9654247760772705,
2020-03-10T17:00:29.992869+00:00,-0.15631172167194274,-0.1429941016022313,-1.9660067558288572,
2020-03-10T17:00:30.026940+00:00,-0.15694543089755758,-0.1445123499132598,-1.9664089679718015,
2020-03-10T17:00:30.087227+00:00,-0.15762871371421072,-0.14614704123850866,-1.9670181274414065,
2020-03-10T17:00:30.129251+00:00,-0.15863589235635062,-0.1485516293131061,-1.9678865671157837,
2020-03-10T17:00:30.189219+00:00,-0.15928215950947736,-0.15009206000740705,-1.9681742191314697,
2020-03-10T17:00:30.243536+00:00,-0.15995815835788016,-0.15170236091282732,-1.968328595161438,
2020-03-10T17:00:30.282085+00:00,-0.1609379850705419,-0.1540360807020781,-1.9682755470275881,
2020-03-10T17:00:30.331240+00:00,-0.1616148572503248,-0.15564601470733277,-1.969312071800232,
2020-03-10T17:00:30.385027+00:00,-0.16223366713624982,-0.15711561946560865,-1.9693589210510254,
2020-03-10T17:00:30.433835+00:00,-0.1632440067911395,-0.15951888108420872,-1.9681756496429443,
2020-03-10T17:00:30.476863+00:00,-0.16390955563563414,-0.16110611823063056,-1.9675043821334837,
2020-03-10T17:00:30.535473+00:00,-0.1646039939396731,-0.16276357879646228,-1.9676048755645752,
2020-03-10T17:00:30.581650+00:00,-0.16561113660722115,-0.16516818193895444,-1.9672698974609377,
2020-03-10T17:00:30.628196+00:00,-0.1662855572929116,-0.16677914444247588,-1.967273235321045,
